ts,rot,invx,invy,panx,pany,ks_h,ks_v,pin_x,pin_y,lead,opix,opix_exp,eol,starved,result,tl_x,tl_y,tr_x,tr_y,br_x,br_y,bl_x,bl_y,scale_pct
1782683647,0,4096,4096,0,0,0,0,0,0,24576,247168,921600,193,7283,short,200,200,200,200,-200,-200,-200,-200,100
1782683656,0,4096,4096,0,0,0,0,0,0,4096,393902,921600,308,39069,short,-200,-200,-200,-200,200,-200,-200,-200,100
1782683657,0,4096,4096,0,0,0,0,0,0,6144,921600,921600,720,10049,FULL,-200,-200,-200,-200,200,-200,-200,-200,100
1782683658,0,4096,4096,0,0,0,0,0,0,4096,393914,921600,308,40566,short,-200,-200,-200,-200,200,-200,-200,-200,100
1782683658,0,4096,4096,0,0,0,0,0,0,6144,921600,921600,720,10049,FULL,-200,-200,-200,-200,200,-200,-200,-200,100
1782683659,0,4096,4096,0,0,0,0,0,0,8192,393927,921600,308,43101,short,-200,-200,-200,-200,200,-200,-200,-200,100
1782683660,0,4096,4096,0,0,0,0,0,0,12288,393914,921600,307,40624,short,-200,-200,-200,-200,200,-200,-200,-200,100
1782683662,0,4096,4096,0,0,0,0,0,0,16384,396141,921600,308,40449,short,-200,-200,-200,-200,200,-200,-200,-200,100
1782683663,0,4096,4096,0,0,0,0,0,0,24576,382692,921600,298,3887,short,-200,-200,-200,-200,200,-200,-200,-200,100
1782683670,0,4096,4096,0,0,0,0,0,0,4096,921600,921600,720,10049,FULL,200,-200,-200,-200,200,-200,-200,-200,100
1782683671,0,4096,4096,0,0,0,0,0,0,6144,921600,921600,720,10049,FULL,200,-200,-200,-200,200,-200,-200,-200,100
1782683672,0,4096,4096,0,0,0,0,0,0,8192,921600,921600,720,10049,FULL,200,-200,-200,-200,200,-200,-200,-200,100
1782683673,0,4096,4096,0,0,0,0,0,0,12288,442479,921600,345,59767,short,200,-200,-200,-200,200,-200,-200,-200,100
1782683674,0,4096,4096,0,0,0,0,0,0,16384,443583,921600,345,55931,short,200,-200,-200,-200,200,-200,-200,-200,100
