ts,rot,invx,invy,panx,pany,ks_h,ks_v,pin_x,pin_y,lead,opix,opix_exp,eol,starved,result,tl_x,tl_y,tr_x,tr_y,br_x,br_y,bl_x,bl_y
1782670818,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,-100,-100,-100,-100,-100,100,-100
1782670820,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,-100,-100,-100,-100,-100,100,-100
1782670829,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,100,-100,-100,-100,-100,-100,100,-100
1782670830,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,100,-100,-100,-100,-100,-100,100,-100
1782670831,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,100,-100,-100,-100,-100,-100,100,-100
1782670832,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,100,-100,-100,-100,-100,-100,100,-100
1782670833,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,100,-100,-100,-100,-100,-100,100,-100
1782670834,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,100,-100,-100,-100,-100,-100,100,-100
1782670843,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,-100,-100,100,-100
1782670844,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,-100,-100,100,-100
1782670845,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,-100,-100,100,-100
1782670846,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,-100,-100,100,-100
1782670847,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,-100,-100,100,-100
1782670848,0,4096,4096,0,0,0,0,0,0,24576,453143,2073600,236,3099,short,-100,100,-100,-100,-100,-100,100,-100
1782670857,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11278,FULL,100,100,-100,-100,-100,-100,100,-100
1782670858,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11278,FULL,100,100,-100,-100,-100,-100,100,-100
1782670859,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11309,FULL,100,100,-100,-100,-100,-100,100,-100
1782670860,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11273,FULL,100,100,-100,-100,-100,-100,100,-100
1782670861,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11285,FULL,100,100,-100,-100,-100,-100,100,-100
1782670863,0,4096,4096,0,0,0,0,0,0,24576,505305,2073600,263,4924,short,100,100,-100,-100,-100,-100,100,-100
1782670871,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,-100,100,-100,-100,-100,100,-100
1782670872,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,-100,100,-100,-100,-100,100,-100
1782670873,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,-100,100,-100,-100,-100,100,-100
1782670874,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,-100,100,-100,-100,-100,100,-100
1782670875,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,-100,100,-100,-100,-100,100,-100
1782670877,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,-100,100,-100,-100,-100,100,-100
1782670886,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,100,-100,100,-100,-100,-100,100,-100
1782670886,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,100,-100,100,-100,-100,-100,100,-100
1782670887,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,100,-100,100,-100,-100,-100,100,-100
1782670888,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,100,-100,100,-100,-100,-100,100,-100
1782670890,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,100,-100,100,-100,-100,-100,100,-100
1782670891,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,100,-100,100,-100,-100,-100,100,-100
1782670900,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,100,100,-100,-100,-100,100,-100
1782670901,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,100,100,-100,-100,-100,100,-100
1782670902,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,100,100,-100,-100,-100,100,-100
1782670903,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,100,100,-100,-100,-100,100,-100
1782670904,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,100,100,-100,-100,-100,100,-100
1782670905,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,100,100,-100,-100,-100,100,-100
1782670914,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11296,FULL,100,100,100,-100,-100,-100,100,-100
1782670915,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11274,FULL,100,100,100,-100,-100,-100,100,-100
1782670916,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11274,FULL,100,100,100,-100,-100,-100,100,-100
1782670917,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11279,FULL,100,100,100,-100,-100,-100,100,-100
1782670918,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11300,FULL,100,100,100,-100,-100,-100,100,-100
1782670919,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11275,FULL,100,100,100,-100,-100,-100,100,-100
1782670928,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,-100,-100,100,-100,-100,100,-100
1782670929,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,-100,-100,100,-100,-100,100,-100
1782670930,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,-100,-100,100,-100,-100,100,-100
1782670931,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,-100,-100,100,-100,-100,100,-100
1782670932,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,-100,-100,100,-100,-100,100,-100
1782670934,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,-100,-100,100,-100,-100,100,-100
1782670942,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,100,-100,-100,100,-100,-100,100,-100
1782670943,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,100,-100,-100,100,-100,-100,100,-100
1782670944,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,100,-100,-100,100,-100,-100,100,-100
1782670945,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,100,-100,-100,100,-100,-100,100,-100
1782670946,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,100,-100,-100,100,-100,-100,100,-100
1782670948,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,100,-100,-100,100,-100,-100,100,-100
1782670957,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,100,-100,100,-100,-100,100,-100
1782670957,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,100,-100,100,-100,-100,100,-100
1782670958,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,100,-100,100,-100,-100,100,-100
1782670960,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,100,-100,100,-100,-100,100,-100
1782670961,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,100,-100,100,-100,-100,100,-100
1782670962,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,100,-100,100,-100,-100,100,-100
1782670971,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11275,FULL,100,100,-100,100,-100,-100,100,-100
1782670972,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11284,FULL,100,100,-100,100,-100,-100,100,-100
1782670973,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11297,FULL,100,100,-100,100,-100,-100,100,-100
1782670974,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11275,FULL,100,100,-100,100,-100,-100,100,-100
1782670975,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11281,FULL,100,100,-100,100,-100,-100,100,-100
1782670976,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11279,FULL,100,100,-100,100,-100,-100,100,-100
1782670985,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,-100,100,100,-100,-100,100,-100
1782670986,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,-100,100,100,-100,-100,100,-100
1782670987,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,-100,100,100,-100,-100,100,-100
1782670988,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,-100,100,100,-100,-100,100,-100
1782670989,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,-100,100,100,-100,-100,100,-100
1782670990,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,-100,100,100,-100,-100,100,-100
1782670999,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,100,-100,100,100,-100,-100,100,-100
1782671000,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,100,-100,100,100,-100,-100,100,-100
1782671001,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,100,-100,100,100,-100,-100,100,-100
1782671002,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,100,-100,100,100,-100,-100,100,-100
1782671003,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,100,-100,100,100,-100,-100,100,-100
1782671005,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,100,-100,100,100,-100,-100,100,-100
1782671013,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,100,100,100,-100,-100,100,-100
1782671014,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,100,100,100,-100,-100,100,-100
1782671015,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,100,100,100,-100,-100,100,-100
1782671016,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,100,100,100,-100,-100,100,-100
1782671017,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,100,100,100,-100,-100,100,-100
1782671019,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,100,100,100,-100,-100,100,-100
1782671028,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11281,FULL,100,100,100,100,-100,-100,100,-100
1782671029,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11278,FULL,100,100,100,100,-100,-100,100,-100
1782671030,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11278,FULL,100,100,100,100,-100,-100,100,-100
1782671031,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11292,FULL,100,100,100,100,-100,-100,100,-100
1782671032,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11279,FULL,100,100,100,100,-100,-100,100,-100
1782671033,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11275,FULL,100,100,100,100,-100,-100,100,-100
1782671042,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,-100,-100,-100,100,-100,100,-100
1782671043,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,-100,-100,-100,100,-100,100,-100
1782671044,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,-100,-100,-100,100,-100,100,-100
1782671045,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,-100,-100,-100,100,-100,100,-100
1782671046,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,-100,-100,-100,100,-100,100,-100
1782671047,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,-100,-100,-100,100,-100,100,-100
1782671056,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,100,-100,-100,-100,100,-100,100,-100
1782671057,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,100,-100,-100,-100,100,-100,100,-100
1782671058,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,100,-100,-100,-100,100,-100,100,-100
1782671059,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,100,-100,-100,-100,100,-100,100,-100
1782671060,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,100,-100,-100,-100,100,-100,100,-100
1782671061,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,100,-100,-100,-100,100,-100,100,-100
1782671070,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,100,-100
1782671071,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,100,-100
1782671072,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,100,-100
1782671073,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,100,-100
1782671074,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,102,FULL,-100,100,-100,-100,100,-100,100,-100
1782671076,0,4096,4096,0,0,0,0,0,0,24576,417619,2073600,235,902,short,-100,100,-100,-100,100,-100,100,-100
1782671085,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11277,FULL,100,100,-100,-100,100,-100,100,-100
1782671085,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11276,FULL,100,100,-100,-100,100,-100,100,-100
1782671086,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11272,FULL,100,100,-100,-100,100,-100,100,-100
1782671087,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11277,FULL,100,100,-100,-100,100,-100,100,-100
1782671089,0,4096,4096,0,0,0,0,0,0,16384,493362,2073600,257,21500,short,100,100,-100,-100,100,-100,100,-100
1782671090,0,4096,4096,0,0,0,0,0,0,24576,493395,2073600,257,25176,short,100,100,-100,-100,100,-100,100,-100
1782671099,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,-100,100,-100,100,-100,100,-100
1782671100,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,-100,100,-100,100,-100,100,-100
1782671101,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,-100,100,-100,100,-100,100,-100
1782671102,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,-100,100,-100,100,-100,100,-100
1782671103,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,-100,100,-100,100,-100,100,-100
1782671104,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,-100,100,-100,100,-100,100,-100
1782671113,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,100,-100,100,-100,100,-100,100,-100
1782671114,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,100,-100,100,-100,100,-100,100,-100
1782671115,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,100,-100,100,-100,100,-100,100,-100
1782671116,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,100,-100,100,-100,100,-100,100,-100
1782671117,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,100,-100,100,-100,100,-100,100,-100
1782671118,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,100,-100,100,-100,100,-100,100,-100
1782671127,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,100,100,-100,100,-100,100,-100
1782671128,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,100,100,-100,100,-100,100,-100
1782671129,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,100,100,-100,100,-100,100,-100
1782671130,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,100,100,-100,100,-100,100,-100
1782671131,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,100,100,-100,100,-100,100,-100
1782671133,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,100,100,-100,100,-100,100,-100
1782671141,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11280,FULL,100,100,100,-100,100,-100,100,-100
1782671142,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11275,FULL,100,100,100,-100,100,-100,100,-100
1782671143,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11276,FULL,100,100,100,-100,100,-100,100,-100
1782671144,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11306,FULL,100,100,100,-100,100,-100,100,-100
1782671145,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11276,FULL,100,100,100,-100,100,-100,100,-100
1782671147,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11278,FULL,100,100,100,-100,100,-100,100,-100
1782671156,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,-100,-100,100,100,-100,100,-100
1782671156,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,-100,-100,100,100,-100,100,-100
1782671157,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,-100,-100,100,100,-100,100,-100
1782671158,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,-100,-100,100,100,-100,100,-100
1782671160,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,-100,-100,100,100,-100,100,-100
1782671161,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,-100,-100,100,100,-100,100,-100
1782671170,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,100,-100,-100,100,100,-100,100,-100
1782671171,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,100,-100,-100,100,100,-100,100,-100
1782671172,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,100,-100,-100,100,100,-100,100,-100
1782671173,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,100,-100,-100,100,100,-100,100,-100
1782671174,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,100,-100,-100,100,100,-100,100,-100
1782671175,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,100,-100,-100,100,100,-100,100,-100
1782671184,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,100,-100,100,100,-100,100,-100
1782671185,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,100,-100,100,100,-100,100,-100
1782671186,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,100,-100,100,100,-100,100,-100
1782671187,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,100,-100,100,100,-100,100,-100
1782671188,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,100,-100,100,100,-100,100,-100
1782671189,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,100,-100,100,100,-100,100,-100
1782671198,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11295,FULL,100,100,-100,100,100,-100,100,-100
1782671199,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11293,FULL,100,100,-100,100,100,-100,100,-100
1782671200,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11272,FULL,100,100,-100,100,100,-100,100,-100
1782671201,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11283,FULL,100,100,-100,100,100,-100,100,-100
1782671202,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11273,FULL,100,100,-100,100,100,-100,100,-100
1782671204,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11275,FULL,100,100,-100,100,100,-100,100,-100
1782671212,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,-100,100,100,100,-100,100,-100
1782671213,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,-100,100,100,100,-100,100,-100
1782671214,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,-100,100,100,100,-100,100,-100
1782671215,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,-100,100,100,100,-100,100,-100
1782671216,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,-100,100,100,100,-100,100,-100
1782671218,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,-100,100,100,100,-100,100,-100
1782671227,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,100,-100,100,100,100,-100,100,-100
1782671228,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,100,-100,100,100,100,-100,100,-100
1782671229,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,100,-100,100,100,100,-100,100,-100
1782671230,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,100,-100,100,100,100,-100,100,-100
1782671231,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,100,-100,100,100,100,-100,100,-100
1782671232,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,100,-100,100,100,100,-100,100,-100
1782671241,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,100,100,100,100,-100,100,-100
1782671242,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,100,100,100,100,-100,100,-100
1782671243,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,100,100,100,100,-100,100,-100
1782671244,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,100,100,100,100,-100,100,-100
1782671245,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,100,100,100,100,-100,100,-100
1782671246,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,100,100,100,100,-100,100,-100
1782671255,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11275,FULL,100,100,100,100,100,-100,100,-100
1782671256,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11280,FULL,100,100,100,100,100,-100,100,-100
1782671257,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11297,FULL,100,100,100,100,100,-100,100,-100
1782671258,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11277,FULL,100,100,100,100,100,-100,100,-100
1782671259,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11277,FULL,100,100,100,100,100,-100,100,-100
1782671260,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11308,FULL,100,100,100,100,100,-100,100,-100
1782671269,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,-100,-100,-100,-100,100,100,-100
1782671270,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,-100,-100,-100,-100,100,100,-100
1782671271,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,-100,-100,-100,-100,100,100,-100
1782671272,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,-100,-100,-100,-100,100,100,-100
1782671273,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,-100,-100,-100,-100,100,100,-100
1782671275,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,-100,-100,-100,-100,100,100,-100
1782671284,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,100,-100,-100,-100,-100,100,100,-100
1782671284,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,100,-100,-100,-100,-100,100,100,-100
1782671285,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,100,-100,-100,-100,-100,100,100,-100
1782671286,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,100,-100,-100,-100,-100,100,100,-100
1782671288,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,100,-100,-100,-100,-100,100,100,-100
1782671289,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,100,-100,-100,-100,-100,100,100,-100
1782671298,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,-100,100,100,-100
1782671299,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,-100,100,100,-100
1782671300,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,-100,100,100,-100
1782671301,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,-100,100,100,-100
1782671302,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,-100,100,100,-100
1782671303,0,4096,4096,0,0,0,0,0,0,24576,404160,2073600,210,48213,short,-100,100,-100,-100,-100,100,100,-100
1782671312,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11294,FULL,100,100,-100,-100,-100,100,100,-100
1782671313,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11275,FULL,100,100,-100,-100,-100,100,100,-100
1782671314,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11276,FULL,100,100,-100,-100,-100,100,100,-100
