ts,rot,invx,invy,panx,pany,ks_h,ks_v,pin_x,pin_y,lead,opix,opix_exp,eol,starved,result,tl_x,tl_y,tr_x,tr_y,br_x,br_y,bl_x,bl_y,scale_pct
1782688424,75,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688425,75,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688426,75,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688427,75,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688436,90,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688437,90,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688438,90,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688439,90,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688440,90,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688441,90,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688450,105,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688450,105,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688451,105,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688452,105,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688454,105,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688455,105,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688463,165,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688464,165,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688465,165,4096,4096,0,0,0,0,0,0,8192,330836,2073600,172,10660,short,-100,0,-100,0,0,0,0,0,100
1782688466,165,4096,4096,0,0,0,0,0,0,12288,330723,2073600,172,11217,short,-100,0,-100,0,0,0,0,0,100
1782688467,165,4096,4096,0,0,0,0,0,0,16384,330754,2073600,172,13549,short,-100,0,-100,0,0,0,0,0,100
1782688469,165,4096,4096,0,0,0,0,0,0,24576,666555,2073600,347,37804,short,-100,0,-100,0,0,0,0,0,100
1782688477,180,4096,4096,0,0,0,0,0,0,4096,231973,2073600,121,23117,short,-100,0,-100,0,0,0,0,0,100
1782688478,180,4096,4096,0,0,0,0,0,0,6144,232104,2073600,121,23200,short,-100,0,-100,0,0,0,0,0,100
1782688479,180,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688480,180,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688481,180,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688483,180,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688491,195,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688492,195,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688493,195,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688494,195,4096,4096,0,0,0,0,0,0,12288,323536,2073600,168,16211,short,-100,0,-100,0,0,0,0,0,100
1782688495,195,4096,4096,0,0,0,0,0,0,16384,323488,2073600,168,14171,short,-100,0,-100,0,0,0,0,0,100
1782688496,195,4096,4096,0,0,0,0,0,0,24576,323398,2073600,168,17010,short,-100,0,-100,0,0,0,0,0,100
1782688505,255,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688506,255,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688507,255,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688508,255,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688509,255,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688510,255,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688519,270,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688520,270,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688521,270,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688522,270,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688523,270,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688524,270,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688533,285,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688533,285,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688534,285,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688535,285,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688537,285,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
1782688538,285,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,0,-100,0,0,0,0,0,100
