ts,rot,invx,invy,panx,pany,ks_h,ks_v,pin_x,pin_y,lead,opix,opix_exp,eol,starved,result,tl_x,tl_y,tr_x,tr_y,br_x,br_y,bl_x,bl_y,scale_pct
1782674710,20,4096,4096,0,0,0,0,0,0,16384,339053,2073600,182,56369,short,-100,100,-100,-100,100,-100,-100,-100,100
1782674711,20,4096,4096,0,0,0,0,0,0,24576,348095,2073600,181,55221,short,-100,100,-100,-100,100,-100,-100,-100,100
1782674720,30,4096,4096,0,0,0,0,0,0,4096,436086,2073600,227,27950,short,-100,100,-100,-100,100,-100,-100,-100,100
1782674721,30,4096,4096,0,0,0,0,0,0,6144,436266,2073600,228,28941,short,-100,100,-100,-100,100,-100,-100,-100,100
1782674722,30,4096,4096,0,0,0,0,0,0,8192,436178,2073600,227,28946,short,-100,100,-100,-100,100,-100,-100,-100,100
1782674723,30,4096,4096,0,0,0,0,0,0,12288,436028,2073600,227,33279,short,-100,100,-100,-100,100,-100,-100,-100,100
1782674724,30,4096,4096,0,0,0,0,0,0,16384,436178,2073600,227,31031,short,-100,100,-100,-100,100,-100,-100,-100,100
1782674725,30,4096,4096,0,0,0,0,0,0,24576,436086,2073600,227,30877,short,-100,100,-100,-100,100,-100,-100,-100,100
1782674734,44,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,100
1782674735,44,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,100
1782674736,44,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,100
1782674737,44,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,100
1782674738,44,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,100
1782674739,44,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,0,FULL,-100,100,-100,-100,100,-100,-100,-100,100
1782674748,0,4096,4096,0,0,0,0,-20,-20,4096,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,100
1782674749,0,4096,4096,0,0,0,0,-20,-20,6144,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,100
1782674750,0,4096,4096,0,0,0,0,-20,-20,8192,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,100
1782674751,0,4096,4096,0,0,0,0,-20,-20,12288,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,100
1782674752,0,4096,4096,0,0,0,0,-20,-20,16384,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,100
